,category_code,status,country_code,state_code,region,city,funded_year,raised_amount_usd
25355,2,0,18,26,357,833,2013.0," 500,000 "
25357,14,0,18,3,377,240,2008.0," 14,500,000 "
25358,14,0,18,3,377,240,2008.0," 14,500,000 "
25359,14,0,18,3,377,240,2003.0," 9,500,000 "
25360,14,0,18,3,377,240,2008.0," 14,500,000 "
25361,14,0,18,3,377,240,2003.0," 9,500,000 "
25362,4,0,18,42,105,850,2013.0," 8,250,000 "
25363,4,0,18,42,105,850,2013.0," 8,250,000 "
25364,4,0,18,42,105,850,2011.0," 2,000,000 "
25365,4,0,18,42,105,850,2012.0," 500,000 "
25366,4,0,18,42,105,850,2013.0," 8,250,000 "
25369,3,0,18,18,52,124,2008.0," 4,200,000 "
25370,3,0,18,18,52,124,2008.0," 4,200,000 "
25371,38,0,18,41,290,139,2010.0," 1,180,000 "
25372,38,0,18,41,290,139,2010.0," 1,749,166 "
25373,38,0,18,41,290,139,2010.0," 1,749,166 "
25374,0,1,18,5,173,399,2007.0," 30,000 "
25375,0,1,18,5,173,399,2007.0," 40,000 "
25376,3,0,18,19,464,862,2012.0," 10,000,000 "
25377,3,0,18,19,464,862,2012.0," 10,000,000 "
25378,25,0,18,3,377,929,2005.0," 75,000,000 "
25379,25,0,18,3,377,929,2005.0," 75,000,000 "
25380,25,0,18,3,377,929,2005.0," 75,000,000 "
25381,25,0,18,3,377,929,2005.0," 75,000,000 "
25382,25,0,18,3,377,929,2005.0," 75,000,000 "
25383,25,0,18,3,377,929,2005.0," 75,000,000 "
25384,25,0,18,3,377,929,2005.0," 75,000,000 "
25385,25,0,18,3,377,929,2005.0," 75,000,000 "
25387,42,0,18,47,238,563,2010.0," 40,000 "
25389,36,0,18,36,348,80,2006.0," 13,000,000 "
25390,36,0,18,36,348,80,2006.0," 13,000,000 "
25391,36,0,18,36,348,80,2006.0," 13,000,000 "
25404,4,0,18,18,52,124,2013.0," 1,335,000 "
25405,36,0,18,3,377,882,2014.0," 15,400,000 "
25406,36,0,18,3,377,882,2011.0," 12,000,000 "
25407,36,0,18,3,377,882,2014.0," 15,400,000 "
25408,36,0,18,3,377,882,2014.0," 15,400,000 "
25409,36,0,18,3,377,882,2011.0," 12,000,000 "
25410,36,0,18,3,377,882,2014.0," 15,400,000 "
25411,36,0,18,3,377,882,2014.0," 15,400,000 "
25412,36,0,18,3,377,882,2011.0," 12,000,000 "
25413,36,0,18,3,377,882,2014.0," 15,400,000 "
25417,4,0,18,3,377,694,2011.0," 17,000,000 "
25418,4,0,18,3,377,694,2008.0," 3,200,000 "
25419,4,0,18,3,377,694,2011.0," 17,000,000 "
25420,4,0,18,3,377,694,2011.0," 17,000,000 "
25421,4,0,18,3,377,694,2011.0," 17,000,000 "
25422,4,0,18,3,377,694,2008.0," 3,200,000 "
25423,4,0,18,3,377,694,2011.0," 17,000,000 "
25426,7,1,18,18,52,32,2008.0," 10,000,000 "
25427,7,1,18,18,52,32,2008.0," 10,000,000 "
25430,4,0,18,18,54,127,2008.0," 5,000,000 "
25431,4,0,18,18,54,127,2008.0," 5,000,000 "
25437,38,0,18,3,377,929,2006.0," 6,000,000 "
25438,9,0,18,14,196,176,2007.0," 5,000,000 "
25439,9,0,18,14,196,176,2008.0," 2,000,000 "
25440,9,0,18,14,196,176,2009.0," 2,500,000 "
25441,9,0,18,14,196,176,2010.0," 2,500,000 "
25442,9,0,18,14,196,176,2010.0," 4,100,000 "
25443,9,0,18,14,196,176,2007.0," 5,000,000 "
25444,9,0,18,14,196,176,2008.0," 2,000,000 "
25445,9,0,18,14,196,176,2009.0," 2,500,000 "
25446,9,0,18,14,196,176,2010.0," 2,500,000 "
25447,9,0,18,14,196,176,2010.0," 4,100,000 "
25448,9,0,18,14,196,176,2007.0," 5,000,000 "
25449,9,0,18,14,196,176,2008.0," 2,000,000 "
25450,9,0,18,14,196,176,2009.0," 2,500,000 "
25451,9,0,18,14,196,176,2010.0," 2,500,000 "
25452,9,0,18,14,196,176,2010.0," 4,100,000 "
25453,38,0,18,3,377,909,2008.0," 25,000,000 "
25454,38,0,18,3,377,909,2009.0," 1,000,000 "
25455,38,0,18,3,377,909,2012.0," 1,500,000 "
25456,38,0,18,3,377,909,2008.0," 25,000,000 "
25457,38,0,18,3,377,909,2009.0," 1,000,000 "
25458,38,0,18,3,377,909,2008.0," 25,000,000 "
25459,38,0,18,3,377,909,2009.0," 1,000,000 "
25460,38,0,18,3,377,909,2012.0," 1,500,000 "
25461,38,0,18,3,377,909,2008.0," 25,000,000 "
25462,38,0,18,3,377,909,2009.0," 1,000,000 "
25463,38,0,18,3,377,909,2008.0," 25,000,000 "
25464,38,0,18,3,377,909,2009.0," 1,000,000 "
25465,38,0,18,3,377,909,2008.0," 25,000,000 "
25466,38,0,18,3,377,909,2009.0," 1,000,000 "
25467,38,0,18,3,377,909,2008.0," 25,000,000 "
25468,38,0,18,3,377,909,2009.0," 1,000,000 "
25469,38,0,18,3,377,909,2008.0," 25,000,000 "
25470,38,0,18,3,377,909,2009.0," 1,000,000 "
25471,38,0,18,3,377,909,2008.0," 25,000,000 "
25472,38,0,18,3,377,909,2009.0," 1,000,000 "
25473,38,0,18,3,377,909,2008.0," 25,000,000 "
25474,38,0,18,3,377,909,2009.0," 1,000,000 "
25475,38,0,18,3,377,909,2008.0," 25,000,000 "
25476,38,0,18,3,377,909,2009.0," 1,000,000 "
25480,3,1,18,8,327,465,2012.0," 1,200,000 "
25481,38,0,18,4,109,549,2008.0," 3,000,000 "
25482,38,0,18,4,109,549,2007.0," 6,500,000 "
25483,38,0,18,4,109,549,2008.0," 3,000,000 "
25484,38,0,18,4,109,549,2007.0," 6,500,000 "
25485,38,0,18,4,109,549,2008.0," 3,000,000 "
25486,38,0,18,4,109,549,2007.0," 6,500,000 "
25490,3,0,18,30,298,773,2008.0," 14,000,000 "
25496,37,0,18,18,52,124,2007.0," 22,000,000 "
25497,37,0,18,18,52,124,2007.0," 22,000,000 "
25498,37,0,18,18,52,124,2007.0," 22,000,000 "
25499,37,0,18,18,52,124,2006.0," 10,000,000 "
25500,37,0,18,18,52,124,2007.0," 22,000,000 "
25501,37,0,18,18,52,124,2007.0," 22,000,000 "
25502,37,0,18,18,52,124,2006.0," 10,000,000 "
25503,14,0,18,3,377,843,2007.0," 8,000,000 "
25504,14,0,18,3,377,843,2009.0," 3,800,000 "
25505,14,0,18,3,377,843,2007.0," 8,000,000 "
25506,14,0,18,3,377,843,2009.0," 3,800,000 "
25507,14,0,18,3,377,843,2007.0," 8,000,000 "
25508,14,0,18,3,377,843,2007.0," 8,000,000 "
25509,14,0,18,3,377,843,2009.0," 3,800,000 "
25510,4,0,18,33,298,691,2013.0," 15,000,000 "
25517,38,0,18,38,118,275,2008.0," 20,000,000 "
25518,38,0,18,38,118,275,2008.0," 20,000,000 "
25519,38,0,18,38,118,275,2008.0," 20,000,000 "
25520,38,0,18,3,377,918,2006.0," 40,000,000 "
25521,38,0,18,3,377,918,2006.0," 40,000,000 "
25534,38,0,18,37,337,704,2008.0," 50,000,000 "
25535,38,0,18,37,337,704,2008.0," 50,000,000 "
25536,38,0,18,37,337,704,2008.0," 50,000,000 "
25537,38,0,18,42,105,453,2005.0," 25,000,000 "
25538,38,0,18,42,105,453,2005.0," 25,000,000 "
25539,38,0,18,42,105,453,2005.0," 25,000,000 "
25540,38,0,18,42,105,453,2005.0," 25,000,000 "
25541,38,0,18,42,105,453,2005.0," 25,000,000 "
25542,38,0,18,42,105,453,2005.0," 25,000,000 "
25543,38,0,18,42,105,453,2005.0," 25,000,000 "
25544,38,0,18,42,105,453,2005.0," 25,000,000 "
25545,15,0,18,42,20,1189,2014.0," 575,000 "
25549,1,0,18,4,109,126,2011.0," 585,000 "
25551,3,0,18,3,386,493,2012.0," 13,000,000 "
25552,3,0,18,3,386,493,2012.0," 13,000,000 "
25553,3,0,18,3,386,493,2012.0," 13,000,000 "
25565,37,0,18,1,139,316,2012.0," 40,000 "
25573,3,0,18,3,377,909,2007.0," 36,000,000 "
25574,3,0,18,18,52,124,2012.0," 5,000,000 "
25575,3,0,18,18,52,124,2012.0," 8,083,000 "
25576,3,0,18,18,52,124,2012.0," 5,000,000 "
25577,3,0,18,18,52,124,2012.0," 8,083,000 "
25578,7,0,18,3,231,546,2012.0," 500,000 "
25582,1,0,18,38,353,822,2012.0," 55,000 "
25583,1,0,18,38,353,822,2012.0," 1,500,000 "
25584,1,0,18,38,353,822,2012.0," 300,000 "
25585,1,0,18,38,353,822,2008.0," 390,000 "
25586,1,0,18,38,353,822,2011.0," 458,000 "
25587,1,0,18,38,353,822,2008.0," 600,000 "
25588,1,0,18,38,353,822,2007.0," 368,000 "
25591,3,0,18,18,52,166,2009.0," 32,000,000 "
25592,3,0,18,18,52,166,2014.0," 10,000,000 "
25593,3,0,18,18,52,166,2011.0," 4,000,000 "
25594,3,0,18,18,52,166,2009.0," 32,000,000 "
25595,3,0,18,18,52,166,2009.0," 32,000,000 "
25596,3,0,18,18,52,166,2009.0," 32,000,000 "
25597,3,0,18,18,52,166,2011.0," 7,500,000 "
25598,3,0,18,18,52,166,2009.0," 32,000,000 "
25599,3,0,18,18,52,166,2009.0," 8,000,000 "
25601,38,1,18,3,377,920,2000.0," 35,000,000 "
25603,38,1,18,3,377,920,2000.0," 35,000,000 "
25605,38,1,18,3,377,920,2000.0," 35,000,000 "
25607,38,1,18,3,377,920,2000.0," 35,000,000 "
25609,38,1,18,3,377,920,2000.0," 35,000,000 "
25612,7,0,18,33,298,148,2012.0," 1,000,000 "
25613,7,0,18,33,298,148,2012.0," 1,000,000 "
25614,7,0,18,33,298,148,2012.0," 1,000,000 "
25615,7,0,18,33,298,148,2012.0," 1,000,000 "
25616,7,0,18,33,298,148,2012.0," 1,000,000 "
25621,12,0,18,3,231,546,2013.0," 2,000,000 "
25622,12,0,18,3,231,546,2013.0," 2,000,000 "
25623,12,0,18,3,231,546,2013.0," 2,000,000 "
25624,12,0,18,3,231,546,2013.0," 2,000,000 "
25626,4,1,18,3,231,232,2007.0," 20,000,000 "
25627,4,1,18,3,231,232,2007.0," 20,000,000 "
25632,4,1,18,30,337,858,2008.0," 4,800,000 "
25633,15,0,18,33,298,148,2013.0," 120,000 "
25634,15,0,18,33,298,148,2013.0," 120,000 "
25636,42,1,18,3,231,716,2008.0," 5,000,000 "
25637,42,1,18,3,231,716,2008.0," 5,000,000 "
25638,42,1,18,3,231,716,2008.0," 5,000,000 "
25639,42,1,18,3,231,716,2008.0," 5,000,000 "
25640,42,1,18,3,231,716,2008.0," 5,000,000 "
25641,42,1,18,3,231,716,2008.0," 5,000,000 "
25642,42,1,18,3,231,716,2008.0," 5,000,000 "
25643,20,0,18,44,464,848,2013.0," 50,000 "
25650,9,1,18,29,289,676,2003.0," 15,000,000 "
25651,9,1,18,29,289,676,2004.0," 20,000,000 "
25652,9,1,18,29,289,676,2004.0," 20,000,000 "
25653,9,1,18,29,289,676,2003.0," 15,000,000 "
25654,9,1,18,29,289,676,2004.0," 20,000,000 "
25655,9,1,18,29,289,676,2001.0," 12,000,000 "
25656,9,1,18,29,289,676,2004.0," 20,000,000 "
25658,38,0,18,33,298,691,2011.0," 1,500,000 "
25659,38,0,18,33,298,691,2011.0," 1,500,000 "
25666,28,0,18,44,464,13,2011.0," 1,000,000 "
25667,28,0,18,44,464,13,2011.0," 1,000,000 "
25668,14,0,18,18,52,166,2013.0," 1,800,000 "
25670,11,0,18,18,52,124,2014.0," 40,000 "
25671,11,0,18,18,52,124,2014.0," 40,000 "
25672,42,0,18,3,377,909,2012.0," 20,000 "
25673,42,0,18,3,377,909,2012.0," 20,000 "
25674,42,0,18,3,377,909,2012.0," 20,000 "
25675,42,0,18,3,377,909,2012.0," 20,000 "
25676,4,0,18,42,105,243,2014.0," 5,000,000 "
25691,3,1,18,47,238,563,2006.0," 12,000,000 "
25692,3,1,18,47,238,563,2006.0," 12,000,000 "
25693,3,1,18,47,238,563,2006.0," 12,000,000 "
25694,3,1,18,47,238,563,2006.0," 12,000,000 "
25703,4,0,18,42,105,453,2011.0," 35,000,000 "
25704,4,0,18,42,105,453,2013.0," 105,000,000 "
25706,4,0,18,42,105,453,2013.0," 105,000,000 "
25707,4,0,18,42,105,453,2013.0," 105,000,000 "
25709,4,0,18,42,105,453,2013.0," 105,000,000 "
25710,4,0,18,42,105,453,2013.0," 105,000,000 "
25712,7,0,18,42,105,380,2013.0," 400,000 "
25782,38,1,18,46,400,951,2006.0," 2,000,000 "
25783,38,1,18,46,400,951,2009.0," 1,600,000 "
25784,38,1,18,46,400,951,2009.0," 1,600,000 "
25794,9,0,18,3,377,768,2013.0," 1,800,000 "
25795,9,0,18,3,377,768,2013.0," 1,800,000 "
25796,9,0,18,3,377,768,2013.0," 1,800,000 "
25797,9,0,18,3,377,768,2013.0," 1,800,000 "
25798,9,0,18,3,377,768,2013.0," 1,800,000 "
25799,9,0,18,3,377,768,2013.0," 1,800,000 "
25800,9,0,18,3,377,768,2013.0," 1,800,000 "
25801,9,0,18,3,377,768,2013.0," 1,800,000 "
25802,9,0,18,3,377,768,2013.0," 1,800,000 "
25806,36,0,18,3,377,1019,2005.0," 15,000,000 "
25807,36,0,18,3,377,1019,2005.0," 15,000,000 "
25808,36,0,18,3,377,1019,2012.0," 1,100,000 "
25809,36,0,18,3,377,1019,2005.0," 15,000,000 "
25810,36,0,18,3,377,1019,2005.0," 15,000,000 "
25811,36,0,18,3,377,1019,2012.0," 1,100,000 "
25812,36,0,18,3,377,1019,2005.0," 15,000,000 "
25813,36,0,18,3,377,1019,2012.0," 1,100,000 "
25814,36,0,18,3,377,1019,2005.0," 15,000,000 "
25815,36,0,18,3,377,1019,2012.0," 1,100,000 "
25816,36,0,18,3,377,1019,2005.0," 15,000,000 "
25817,36,0,18,3,377,1019,2005.0," 15,000,000 "
25823,38,0,18,42,20,56,2012.0," 4,000,000 "
25824,15,0,18,47,261,615,2013.0," 600,000 "
25825,15,0,18,47,261,615,2013.0," 600,000 "
25826,15,0,18,47,261,615,2013.0," 600,000 "
25827,15,0,18,47,261,615,2013.0," 600,000 "
25828,4,0,18,3,231,777,2009.0," 40,000,000 "
25829,4,0,18,3,231,777,2008.0," 130,000,000 "
25830,4,0,18,3,231,777,2009.0," 40,000,000 "
25831,4,0,18,3,231,777,2008.0," 130,000,000 "
25832,4,0,18,3,231,777,2013.0," 22,000,000 "
25836,8,0,18,13,83,201,2012.0," 5,700,000 "
25837,8,0,18,13,83,201,2012.0," 5,700,000 "
25838,8,0,18,13,83,201,2012.0," 5,700,000 "
25839,8,0,18,13,83,201,2012.0," 5,700,000 "
25840,3,0,18,17,27,76,2011.0," 7,500,000 "
25841,3,0,18,17,27,76,2011.0," 7,500,000 "
25842,3,0,18,17,27,76,2011.0," 7,500,000 "
25843,3,0,18,17,27,76,2011.0," 7,500,000 "
25844,3,0,18,21,113,801,2008.0," 22,750,000 "
25845,3,0,18,21,113,801,2013.0," 33,000,000 "
25846,3,0,18,21,113,801,2008.0," 22,750,000 "
25847,3,0,18,21,113,801,2013.0," 33,000,000 "
25848,3,0,18,21,113,801,2008.0," 22,750,000 "
25849,3,0,18,21,113,801,2013.0," 33,000,000 "
25850,3,0,18,21,113,801,2013.0," 33,000,000 "
25851,3,0,18,21,113,801,2013.0," 33,000,000 "
25852,3,0,18,21,113,801,2008.0," 22,750,000 "
25853,3,0,18,21,113,801,2013.0," 33,000,000 "
25854,3,0,18,21,113,801,2013.0," 33,000,000 "
25857,38,0,18,3,377,929,2013.0," 1,600,000 "
25858,38,0,18,3,377,929,2013.0," 1,600,000 "
25859,38,0,18,3,377,929,2013.0," 1,600,000 "
25860,38,0,18,3,377,929,2013.0," 1,600,000 "
25861,38,0,18,3,377,929,2013.0," 1,600,000 "
25862,38,0,18,3,377,929,2013.0," 1,600,000 "
25863,38,0,18,3,377,929,2013.0," 1,600,000 "
25864,15,0,18,23,381,584,2011.0," 9,000,000 "
25865,15,0,18,23,381,584,2011.0," 61,000,000 "
25866,15,0,18,23,381,584,2011.0," 61,000,000 "
25869,4,0,18,18,52,124,2012.0," 6,000,000 "
25870,4,0,18,18,52,124,2012.0," 6,000,000 "
25871,33,0,18,46,400,951,2010.0," 800,000 "
25872,33,0,18,46,400,951,2010.0," 800,000 "
25873,33,0,18,46,400,951,2010.0," 800,000 "
25874,33,0,18,46,400,951,2010.0," 800,000 "
25875,33,0,18,46,400,951,2010.0," 800,000 "
25876,33,0,18,46,400,951,2010.0," 800,000 "
25877,20,1,18,3,377,922,2009.0," 19,300,000 "
25878,20,1,18,3,377,922,2010.0," 8,500,000 "
25879,20,1,18,3,377,922,2008.0," 11,200,000 "
25880,20,1,18,3,377,922,2009.0," 19,300,000 "
25881,20,1,18,3,377,922,2010.0," 8,500,000 "
25882,20,1,18,3,377,922,2008.0," 11,200,000 "
25883,20,1,18,3,377,922,2009.0," 19,300,000 "
25884,20,1,18,3,377,922,2010.0," 8,500,000 "
25885,20,1,18,3,377,922,2010.0," 8,500,000 "
25886,20,1,18,3,377,922,2012.0," 122,000 "
25887,20,1,18,3,377,922,2008.0," 11,200,000 "
25888,20,1,18,3,377,922,2009.0," 19,300,000 "
25889,2,0,18,3,231,546,2013.0," 800,000 "
25890,2,0,18,3,231,546,2013.0," 800,000 "
25891,2,0,18,3,231,546,2013.0," 800,000 "
25892,2,0,18,3,231,546,2013.0," 800,000 "
25893,11,0,18,33,298,691,2012.0," 1,175,000 "
25894,11,0,18,33,298,691,2012.0," 1,175,000 "
25895,11,0,18,33,298,691,2011.0," 200,000 "
25896,11,0,18,33,298,691,2011.0," 200,000 "
25897,11,0,18,33,298,691,2011.0," 200,000 "
25898,11,0,18,33,298,691,2011.0," 200,000 "
25899,11,0,18,33,298,691,2011.0," 200,000 "
25900,1,0,18,3,231,1100,2013.0," 3,100,000 "
25903,1,0,18,3,231,1100,2013.0," 300,000 "
25904,1,0,18,3,231,1100,2013.0," 3,100,000 "
25905,1,0,18,3,231,1100,2013.0," 3,100,000 "
25906,1,0,18,3,231,1100,2013.0," 3,100,000 "
25907,1,0,18,3,231,1100,2013.0," 3,100,000 "
25908,1,0,18,3,231,1100,2013.0," 300,000 "
25910,1,0,18,46,400,84,2006.0," 4,500,000 "
25911,1,0,18,46,400,84,2006.0," 4,500,000 "
25923,42,1,18,3,377,768,2010.0," 740,000 "
25924,42,1,18,3,377,768,2010.0," 740,000 "
25925,42,1,18,3,377,768,2010.0," 740,000 "
25929,4,0,18,2,338,786,2009.0," 8,000,000 "
25938,25,0,18,19,464,36,2006.0," 4,000,000 "
25939,9,0,18,3,377,920,2009.0," 3,000,000 "
25949,14,0,18,3,386,907,2009.0," 4,000,000 "
25950,14,0,18,3,386,907,2009.0," 4,000,000 "
25951,14,0,18,3,386,907,2009.0," 4,000,000 "
25952,4,0,18,19,464,200,2014.0," 11,000,000 "
25953,4,0,18,19,464,200,2012.0," 2,400,000 "
25954,4,0,18,19,464,200,2012.0," 2,400,000 "
25955,4,0,18,19,464,200,2012.0," 2,400,000 "
25956,4,0,18,19,464,200,2014.0," 11,000,000 "
25957,4,0,18,19,464,200,2012.0," 2,400,000 "
25958,4,0,18,19,464,200,2012.0," 2,400,000 "
25959,4,0,18,19,464,200,2012.0," 2,400,000 "
25962,27,0,18,3,377,909,2011.0," 40,000 "
25966,4,0,18,37,510,1151,2013.0," 115,000 "
25967,9,0,18,42,20,56,2006.0," 6,500,000 "
25968,9,0,18,42,20,56,2006.0," 6,500,000 "
25969,9,0,18,42,20,56,2006.0," 6,500,000 "
25970,7,0,18,26,357,650,2008.0," 1,000,000 "
25972,0,0,18,3,377,331,2006.0," 4,000,000 "
25973,0,0,18,3,377,331,2006.0," 4,000,000 "
25974,0,0,18,3,377,331,2006.0," 4,000,000 "
25994,38,0,18,5,298,727,2012.0," 7,750,000 "
25997,38,0,18,5,298,727,2012.0," 7,750,000 "
25998,38,0,18,5,298,727,2012.0," 7,750,000 "
25999,38,0,18,33,442,1058,2014.0," 8,300,000 "
26000,38,0,18,33,442,1058,2014.0," 8,300,000 "
26001,7,0,18,33,298,148,2008.0," 27,000,000 "
26002,7,0,18,33,298,148,2010.0," 20,000,000 "
26003,7,0,18,33,298,148,2012.0," 40,000,000 "
26004,7,0,18,33,298,148,2008.0," 27,000,000 "
26005,7,0,18,33,298,148,2010.0," 20,000,000 "
26006,7,0,18,33,298,148,2012.0," 40,000,000 "
26007,7,0,18,33,298,148,2008.0," 27,000,000 "
26008,7,0,18,33,298,148,2010.0," 20,000,000 "
26009,7,0,18,33,298,148,2010.0," 20,000,000 "
26010,7,0,18,33,298,148,2012.0," 40,000,000 "
26011,7,0,18,33,298,148,2007.0," 3,250,000 "
26012,7,0,18,33,298,148,2006.0," 1,000,000 "
26013,7,0,18,33,298,148,2007.0," 3,250,000 "
26014,7,0,18,33,298,148,2008.0," 27,000,000 "
26016,7,0,18,33,298,148,2012.0," 40,000,000 "
26017,7,0,18,33,298,148,2006.0," 1,000,000 "
26018,7,0,18,33,298,148,2006.0," 1,000,000 "
26019,7,0,18,33,298,148,2006.0," 1,000,000 "
26020,7,0,18,33,298,148,2005.0," 400,000 "
26021,7,0,18,33,298,148,2005.0," 400,000 "
26022,7,0,18,33,298,148,2005.0," 400,000 "
26023,7,0,18,33,298,148,2006.0," 1,000,000 "
26028,9,0,18,3,389,374,2009.0," 5,500,000 "
26029,9,0,18,3,389,374,2010.0," 20,000,000 "
26030,9,0,18,3,389,374,2012.0," 30,000,000 "
26031,9,0,18,3,389,374,2009.0," 5,500,000 "
26032,9,0,18,3,389,374,2010.0," 20,000,000 "
26033,9,0,18,3,389,374,2012.0," 30,000,000 "
26034,9,0,18,3,389,374,2012.0," 30,000,000 "
26035,9,0,18,3,389,374,2010.0," 20,000,000 "
26036,9,0,18,3,389,374,2012.0," 30,000,000 "
26037,1,0,18,3,377,768,2013.0," 17,300,000 "
26038,1,0,18,3,377,768,2011.0," 5,800,000 "
26039,1,0,18,3,377,768,2010.0," 500,000 "
26040,1,0,18,3,377,768,2013.0," 17,300,000 "
26041,1,0,18,3,377,768,2011.0," 5,800,000 "
26042,1,0,18,3,377,768,2013.0," 17,300,000 "
26043,1,0,18,3,377,768,2013.0," 17,300,000 "
26044,1,0,18,3,377,768,2010.0," 500,000 "
26045,1,0,18,3,377,768,2010.0," 500,000 "
26046,1,0,18,3,377,768,2010.0," 500,000 "
26047,1,0,18,3,377,768,2010.0," 500,000 "
26048,1,0,18,3,377,768,2010.0," 500,000 "
26049,1,0,18,3,377,768,2013.0," 17,300,000 "
26050,1,0,18,3,377,768,2013.0," 17,300,000 "
26051,1,0,18,3,377,768,2010.0," 500,000 "
26052,1,0,18,3,377,768,2013.0," 17,300,000 "
26053,1,0,18,3,377,768,2010.0," 500,000 "
26055,3,0,18,23,381,995,2012.0," 174,998 "
26106,3,0,18,18,52,132,2010.0," 24,000,000 "
26107,3,0,18,18,52,132,2011.0," 4,000,000 "
26108,3,0,18,18,52,132,2011.0," 4,000,000 "
26109,3,0,18,18,52,132,2010.0," 24,000,000 "
26110,3,0,18,18,52,132,2011.0," 4,000,000 "
26111,3,0,18,18,52,132,2011.0," 4,000,000 "
26112,4,0,18,3,231,546,2013.0," 1,400,000 "
26113,4,0,18,3,231,546,2013.0," 1,400,000 "
26114,4,0,18,3,231,546,2013.0," 1,400,000 "
26115,4,0,18,3,231,546,2013.0," 1,400,000 "
26118,20,1,18,3,377,605,2007.0," 60,000,000 "
26119,20,1,18,3,377,605,2007.0," 60,000,000 "
26120,20,1,18,3,377,605,2007.0," 60,000,000 "
26121,20,1,18,3,377,605,2007.0," 60,000,000 "
26122,20,1,18,3,377,605,2007.0," 60,000,000 "
26126,20,0,18,5,138,315,2011.0," 5,300,000 "
26127,38,0,18,3,377,909,2003.0," 6,000,000 "
26128,3,0,18,3,377,656,2012.0," 6,002,724 "
26129,3,0,18,3,377,656,2012.0," 1,666,700 "
26130,42,0,18,13,83,964,2012.0," 9,500,000 "
26131,42,0,18,13,83,964,2012.0," 9,500,000 "
26132,9,0,18,37,178,409,2008.0," 35,000 "
26133,42,0,18,34,0,7,2012.0," 40,000 "
26137,42,0,18,3,377,909,2010.0," 20,000,000 "
26138,42,0,18,3,377,909,2008.0," 1,300,000 "
26139,42,0,18,3,377,909,2009.0," 6,500,000 "
26140,42,0,18,3,377,909,2010.0," 20,000,000 "
26141,42,0,18,3,377,909,2008.0," 1,500,000 "
26142,42,0,18,3,377,909,2008.0," 1,500,000 "
26143,42,0,18,3,377,909,2013.0," 60,000,000 "
26144,42,0,18,3,377,909,2014.0," 60,000,000 "
26145,42,0,18,3,377,909,2010.0," 20,000,000 "
26146,42,0,18,3,377,909,2011.0," 50,000,000 "
26147,42,0,18,3,377,909,2013.0," 60,000,000 "
26148,42,0,18,3,377,909,2014.0," 60,000,000 "
26149,42,0,18,3,377,909,2008.0," 1,500,000 "
26150,42,0,18,3,377,909,2008.0," 1,500,000 "
26151,42,0,18,3,377,909,2008.0," 1,500,000 "
26152,42,0,18,3,377,909,2008.0," 1,500,000 "
26153,42,0,18,3,377,909,2006.0," 250,000 "
26154,42,0,18,3,377,909,2008.0," 1,500,000 "
26155,42,0,18,3,377,909,2008.0," 1,500,000 "
26156,42,0,18,3,377,909,2008.0," 1,500,000 "
26157,42,0,18,3,377,909,2008.0," 1,500,000 "
26158,42,0,18,3,377,909,2008.0," 1,500,000 "
26159,42,0,18,3,377,909,2008.0," 1,500,000 "
26160,42,0,18,3,377,909,2008.0," 1,500,000 "
26161,38,0,18,36,348,811,2013.0," 2,200,000 "
26162,38,0,18,36,348,811,2013.0," 2,200,000 "
26163,38,0,18,36,348,811,2013.0," 2,200,000 "
26166,42,0,18,3,386,907,2006.0," 7,500,000 "
26167,42,0,18,3,386,907,2008.0," 10,000,000 "
26168,42,0,18,3,386,907,2006.0," 7,500,000 "
26169,42,0,18,3,386,907,2005.0," 2,100,000 "
26170,42,0,18,3,386,907,2008.0," 10,000,000 "
26171,42,0,18,3,386,907,2006.0," 7,500,000 "
26172,42,0,18,3,386,907,2005.0," 2,100,000 "
26173,42,0,18,3,386,907,2008.0," 10,000,000 "
26186,42,0,18,13,83,201,2012.0," 1,800,000 "
26187,42,0,18,13,83,201,2012.0," 1,800,000 "
26188,42,0,18,13,83,201,2012.0," 1,800,000 "
26189,42,0,18,13,83,201,2012.0," 1,800,000 "
26190,42,0,18,13,83,201,2012.0," 1,800,000 "
26191,42,0,18,4,109,126,2007.0," 15,000 "
26192,42,0,18,4,109,126,2007.0," 440,000 "
26193,42,0,18,4,109,126,2007.0," 440,000 "
26194,42,0,18,4,109,126,2007.0," 440,000 "
26195,42,0,18,4,109,126,2007.0," 440,000 "
26196,42,0,18,4,109,126,2007.0," 440,000 "
26197,42,0,18,4,109,126,2007.0," 440,000 "
26198,42,0,18,4,109,126,2007.0," 440,000 "
26199,42,0,18,4,109,126,2007.0," 440,000 "
26202,0,0,18,3,377,881,2012.0," 9,161,897 "
26203,38,0,18,3,377,656,2012.0," 50,000 "
26209,38,1,18,3,377,338,2005.0," 20,000,000 "
26210,38,1,18,3,377,338,2005.0," 20,000,000 "
26211,38,1,18,3,377,338,2005.0," 20,000,000 "
26212,38,1,18,3,377,338,2005.0," 20,000,000 "
26213,38,1,18,3,377,338,2005.0," 20,000,000 "
26214,22,0,18,3,377,909,2013.0," 1,700,000 "
26215,22,0,18,3,377,909,2012.0," 300,000 "
26216,22,0,18,3,377,909,2013.0," 1,700,000 "
26217,22,0,18,3,377,909,2013.0," 1,700,000 "
26218,22,0,18,3,377,909,2013.0," 1,700,000 "
26219,22,0,18,3,377,909,2012.0," 300,000 "
26220,22,0,18,3,377,909,2012.0," 300,000 "
