,category_code,status,country_code,state_code,region,city,funding_round_type
10938,37,3,23,4,625,1792,0
5947,3,3,23,4,625,1083,0
1238,3,3,23,4,642,1728,0
4484,3,3,23,24,635,1955,0
4485,9,3,23,47,667,1860,0
1243,0,0,23,4,625,1807,0
4454,3,3,23,34,726,2029,0
10611,7,3,23,22,175,525,0
4992,38,3,23,4,625,1844,0
6844,3,3,23,15,793,2206,0
1790,0,3,23,31,200,587,0
4427,34,3,23,4,625,1792,0
4429,34,3,23,4,625,1792,0
10985,14,3,23,9,417,1207,0
10984,14,3,23,9,417,1207,0
9698,42,0,23,4,625,1792,0
9699,42,0,23,4,625,1792,0
10613,7,3,23,22,175,525,0
4431,12,3,23,34,482,1352,0
11910,9,3,23,38,555,1547,0
12330,20,3,23,3,556,1854,0
12329,20,3,23,3,556,1854,0
12326,9,3,23,4,373,1832,0
2361,5,3,23,34,482,1352,0
4391,3,3,23,20,778,1691,0
1145,38,3,23,37,576,1591,0
5880,9,3,23,4,625,1656,0
10609,8,0,23,34,482,1318,0
2365,38,3,23,38,557,1558,0
9694,22,0,23,4,625,1285,0
6858,3,3,23,19,78,2224,0
1793,0,3,23,27,588,549,0
12325,36,3,23,43,31,105,0
4415,3,3,23,42,410,1192,0
6852,15,3,23,4,625,185,0
11924,9,3,23,47,667,1860,0
10977,0,3,23,3,556,1854,0
1777,0,3,23,4,625,2006,0
1189,32,3,23,4,625,683,0
9709,15,3,23,4,625,1792,0
4975,17,3,23,4,625,1285,0
9714,21,3,23,39,581,1606,0
6800,38,3,23,9,70,218,0
1781,0,3,23,14,126,383,0
10964,42,3,23,5,171,519,0
1774,22,0,23,4,625,1197,0
6799,38,3,23,9,70,218,0
12732,9,3,23,45,625,1668,0
6798,11,3,23,4,373,2083,0
6797,20,3,23,9,417,1207,0
4452,37,3,23,3,556,1854,0
1203,40,3,23,5,726,700,0
9708,15,3,23,4,625,1792,0
10970,42,3,23,35,128,388,0
10971,42,3,23,35,128,388,0
10976,0,3,23,3,556,1854,0
10616,42,3,23,34,482,1352,0
12334,38,3,23,38,555,2180,0
2741,39,3,23,4,625,1792,0
2740,39,3,23,4,625,1792,0
2739,39,3,23,4,625,1792,0
9703,7,3,23,4,625,1512,0
6808,38,3,23,4,625,1285,0
4438,38,3,23,31,555,1161,0
1186,3,3,23,4,625,1061,0
6807,38,3,23,4,625,1285,0
10972,42,3,23,35,128,388,0
2748,38,3,23,34,482,1357,0
1862,9,3,23,4,625,1512,0
12790,1,3,23,4,625,1792,0
11041,30,3,23,4,625,1792,0
2992,38,3,23,4,625,695,0
2988,3,3,23,4,625,2006,0
7353,28,1,23,34,482,1352,0
9509,42,3,23,35,128,388,0
7352,28,1,23,34,482,1352,0
12876,12,3,23,4,625,610,0
7351,28,1,23,34,482,1352,0
7349,28,1,23,34,482,1352,0
7348,28,1,23,34,482,1352,0
7347,28,1,23,34,482,1352,0
7338,33,3,23,19,78,231,0
2986,15,3,23,4,642,1788,0
886,3,0,23,4,642,1788,0
7363,9,3,23,35,128,388,0
2999,38,3,23,22,175,1714,0
12110,19,3,23,17,377,1085,0
879,15,3,23,16,325,1447,0
10293,14,3,23,4,625,1792,0
4077,42,3,23,34,482,1352,0
10291,3,3,23,4,625,1360,0
4861,38,1,23,19,78,1368,0
7379,7,3,23,37,212,179,0
7373,1,0,23,43,31,105,0
874,3,3,23,9,235,1564,0
11819,38,3,23,35,128,1166,0
7297,0,3,23,14,126,383,0
7296,21,1,23,43,31,105,0
7294,38,3,23,42,469,1325,0
4112,3,3,23,24,635,1955,0
7293,38,3,23,42,469,1325,0
12865,22,3,23,6,844,2218,0
7298,0,3,23,14,126,383,0
7292,38,3,23,4,625,1512,0
7290,28,3,23,22,175,525,0
11119,42,1,23,9,728,1775,0
7283,42,1,23,19,78,269,0
9529,42,3,23,4,625,1792,0
7271,35,3,23,4,625,1570,0
7291,38,3,23,4,625,1512,0
7299,1,3,23,47,667,1860,0
7300,1,3,23,47,667,1860,0
7302,37,1,23,4,625,1792,0
4106,8,3,23,35,133,275,0
4107,7,3,23,23,430,1232,0
909,36,3,23,4,625,1825,0
4109,0,3,23,4,625,1729,0
11123,12,3,23,4,373,1080,0
9515,22,3,23,5,171,233,0
9516,22,3,23,5,171,233,0
11120,42,1,23,9,728,1775,0
7306,22,3,23,4,625,1792,0
915,3,3,23,38,557,1558,0
7329,42,3,23,29,521,2322,0
10285,3,3,23,20,778,1691,0
12886,9,3,23,34,482,1353,0
12888,0,0,23,4,648,2112,0
7490,42,3,23,34,482,1352,0
4032,38,0,23,4,625,1792,0
4034,38,3,23,36,747,920,0
7487,22,0,23,4,625,1792,0
7486,42,0,23,4,373,1832,0
12911,7,1,23,34,482,1352,0
7485,42,3,23,19,78,231,0
4038,22,3,23,45,778,1662,0
7480,0,3,23,37,576,1591,0
9458,38,3,23,4,625,1792,0
7479,7,3,23,14,126,383,0
11155,18,3,23,4,373,447,0
4040,22,3,23,47,667,1860,0
7482,8,3,23,4,625,2326,0
7504,38,3,23,3,556,1854,0
4031,38,0,23,4,625,1792,0
806,38,3,23,35,148,542,0
3025,15,3,23,6,482,1961,0
7532,8,3,23,4,625,1512,0
11163,22,3,23,4,625,1792,0
7518,22,3,23,4,625,1792,0
3024,15,3,23,6,482,1961,0
7516,22,3,23,4,625,1792,0
7511,12,3,23,34,482,1352,0
12917,0,3,23,9,529,1464,0
12915,1,3,23,4,625,1512,0
7508,22,1,23,4,642,595,0
7468,12,0,23,34,482,1352,0
7433,38,3,23,38,557,1558,0
12111,42,3,23,20,778,381,0
1931,3,3,23,4,625,1807,0
3001,38,3,23,22,175,1714,0
12249,8,3,23,19,78,231,0
9484,0,3,23,34,482,1352,0
9485,38,3,23,4,625,1792,0
10294,14,3,23,4,625,1792,0
3000,38,3,23,22,175,1714,0
2290,22,3,23,45,778,81,0
7441,26,3,23,34,482,1352,0
7463,12,0,23,34,482,1352,0
2284,0,3,23,4,373,1080,0
3013,20,3,23,23,606,1683,0
4046,39,3,23,4,625,1792,0
4048,22,3,23,37,576,1591,0
12897,7,3,23,37,576,1591,0
4052,9,3,23,4,625,1285,0
853,1,3,23,35,148,431,0
12895,42,3,23,35,128,1166,0
7455,22,3,23,34,482,1353,0
854,1,3,23,35,148,431,0
9470,9,3,23,4,373,1147,0
2289,22,3,23,45,778,81,0
9471,9,3,23,4,373,1147,0
4061,22,3,23,43,31,105,0
3002,38,3,23,22,175,1714,0
4062,22,3,23,43,31,105,0
4041,22,3,23,47,667,1860,0
9532,35,3,23,8,814,1360,0
2968,8,3,23,7,778,2167,0
933,20,3,23,24,635,1955,0
11071,9,3,23,4,648,1823,0
2909,0,3,23,5,171,519,0
2908,41,3,23,4,625,2006,0
11069,12,3,23,4,373,1071,0
2333,42,3,23,4,625,1512,0
4181,28,3,23,7,778,2167,0
11844,9,0,23,19,78,231,0
1019,34,3,23,34,482,1352,0
4182,28,3,23,7,778,2167,0
11848,38,3,23,42,410,1192,0
9583,42,3,23,4,373,1080,0
2329,3,3,23,35,128,388,0
11838,25,3,23,38,555,1547,0
5710,28,3,23,14,126,383,0
12828,11,3,23,27,119,370,0
10576,11,3,23,34,482,1352,0
1006,42,0,23,34,482,1352,0
12265,38,3,23,4,373,1877,0
7161,7,3,23,34,482,1352,0
2914,28,3,23,4,844,773,0
11837,25,3,23,38,555,1547,0
2893,38,3,23,5,146,426,0
12276,15,1,23,24,325,936,0
12802,5,3,23,4,625,1825,0
5772,11,0,23,4,625,1807,0
4224,14,0,23,22,175,65,0
11048,14,3,23,4,625,610,0
5778,7,3,23,4,625,1656,0
5056,37,3,23,37,576,1591,0
2344,12,3,23,4,625,1512,0
11043,30,3,23,4,625,1792,0
12793,0,3,23,5,171,519,0
12792,1,3,23,4,625,1792,0
5055,37,3,23,37,576,1591,0
12803,3,3,23,24,635,1955,0
5063,23,3,23,47,667,1860,0
5071,9,3,23,4,625,1792,0
12279,42,3,23,4,373,1832,0
12806,3,3,23,24,635,1955,0
7101,38,3,23,27,588,549,0
12805,3,3,23,24,635,1955,0
5067,0,3,23,4,625,1792,0
12286,15,3,23,9,537,217,0
12287,15,3,23,9,537,217,0
1039,4,0,23,43,31,105,0
12829,22,3,23,4,625,1792,0
7166,30,3,23,5,171,233,0
4128,1,3,23,10,23,93,0
964,15,3,23,4,625,1792,0
2951,11,3,23,4,373,1832,0
7222,15,3,23,4,625,185,0
7221,15,3,23,4,625,185,0
5108,1,3,23,15,689,1907,0
7212,8,3,23,4,625,1792,0
7209,9,3,23,4,625,1285,0
935,37,3,23,45,778,544,0
9536,7,3,23,34,482,2239,0
9537,7,3,23,34,482,2239,0
7258,38,3,23,4,625,1792,0
4117,15,3,23,24,635,1955,0
7250,35,3,23,19,78,321,0
7245,11,3,23,10,23,93,0
11825,42,1,23,4,373,1080,0
11830,9,3,23,37,576,1591,0
5693,12,1,23,19,78,231,0
12836,28,3,23,7,778,2169,0
12260,3,3,23,38,557,1558,0
7168,42,3,23,4,625,1197,0
11093,12,3,23,4,373,282,0
2316,38,3,23,44,640,1607,0
11089,19,3,23,23,726,1773,0
12831,3,3,23,48,386,1134,0
5092,42,3,23,10,23,93,0
5091,3,3,23,19,78,231,0
997,11,3,23,4,373,1366,0
5692,12,1,23,19,78,231,0
6713,38,3,23,37,155,453,0
12840,38,3,23,44,640,1295,0
12848,1,3,23,4,625,1825,0
9552,0,3,23,47,667,1860,0
4134,42,0,23,4,625,1792,0
977,42,3,23,4,78,231,0
11107,30,3,23,4,625,1285,0
11105,30,3,23,4,625,1285,0
11104,30,3,23,4,625,1285,0
12846,38,0,23,4,625,1792,0
2944,8,3,23,4,625,1792,0
5682,15,3,23,20,778,166,0
5684,7,3,23,4,373,997,0
5686,1,3,23,4,625,1512,0
7184,11,3,23,19,78,231,0
7183,11,3,23,19,78,231,0
11946,9,3,23,33,596,1658,0
11947,9,3,23,33,596,1658,0
1753,22,3,23,4,625,1792,0
6090,0,1,23,4,373,1080,0
4745,18,3,23,45,778,81,0
12075,42,3,23,19,78,231,0
4755,42,3,23,34,482,1352,0
12073,42,3,23,19,78,231,0
12489,3,3,23,19,78,1043,0
10793,39,3,23,43,31,105,0
12029,22,3,23,4,373,1080,0
4731,38,3,23,4,625,1792,0
4732,38,3,23,4,625,1792,0
4733,35,3,23,4,625,283,0
4889,8,3,23,43,31,105,0
6084,38,3,23,20,36,1055,0
6336,38,3,23,40,118,368,0
9938,17,3,23,34,482,1352,0
1677,15,3,23,43,299,873,0
9939,17,3,23,34,482,1352,0
4739,19,3,23,4,625,1792,0
2475,4,3,23,4,625,1512,0
4888,15,3,23,42,469,1325,0
4740,19,3,23,4,625,1792,0
9955,12,3,23,4,625,1434,0
12028,22,0,23,4,625,1792,0
6095,38,3,23,36,517,1446,0
9963,11,3,23,6,482,1961,0
6103,38,3,23,35,128,388,0
1514,25,3,23,4,628,502,0
1515,0,3,23,43,31,105,0
1516,0,3,23,43,31,105,0
9961,9,3,23,14,126,383,0
6290,0,3,23,4,625,1792,0
12390,12,3,23,4,373,197,0
4787,37,3,23,4,625,2006,0
9971,12,3,23,4,625,1512,0
6278,0,1,23,34,482,1352,0
6289,0,3,23,4,625,1792,0
1509,0,0,23,4,625,1512,0
6291,38,0,23,4,625,2006,0
12072,42,3,23,19,78,231,0
10681,7,3,23,34,482,271,0
1496,8,3,23,34,482,1352,0
1497,8,3,23,34,482,1352,0
10782,30,3,23,4,625,1792,0
12387,37,3,23,2,56,184,0
10779,7,3,23,4,625,1434,0
6301,42,1,23,34,482,1352,0
4772,1,0,23,4,625,1786,0
12042,37,3,23,34,482,1352,0
6101,28,3,23,44,640,1817,0
12388,37,3,23,2,56,184,0
6274,38,3,23,4,625,1285,0
4901,22,3,23,34,482,271,0
1444,41,3,23,4,625,1792,0
1445,41,3,23,4,625,1792,0
1446,41,3,23,4,625,1792,0
4900,22,3,23,34,482,271,0
2516,11,1,23,27,588,549,0
6385,38,3,23,34,482,1352,0
4691,42,3,23,3,745,2075,0
4692,42,3,23,3,745,2075,0
6382,5,3,23,31,51,163,0
12020,9,3,23,4,625,1792,0
12521,12,3,23,34,482,1352,0
2518,4,3,23,39,581,1606,0
4684,37,0,23,4,625,1434,0
9917,16,1,23,34,482,1353,0
12017,8,3,23,12,312,898,0
4685,42,3,23,47,667,1860,0
10815,38,3,23,34,657,1841,0
10814,38,3,23,34,657,1841,0
6405,28,3,23,38,555,1547,0
6398,38,3,23,4,625,1792,0
10076,37,1,23,14,117,362,0
10075,37,1,23,14,117,362,0
9928,27,3,23,34,482,1352,0
4894,14,3,23,43,31,105,0
6363,0,3,23,14,126,383,0
6361,27,3,23,40,268,783,0
4892,14,3,23,34,482,271,0
4891,22,3,23,4,373,1832,0
6350,42,3,23,42,122,374,0
6348,3,3,23,48,386,1134,0
4723,15,3,23,42,469,253,0
12503,22,1,10,13,287,837,0
4730,38,3,23,19,78,1329,0
2486,14,3,23,34,482,1352,0
6343,3,3,23,4,625,1512,0
1453,9,3,23,24,635,1955,0
6377,42,3,23,5,171,519,0
1454,9,3,23,24,635,1955,0
12516,12,3,23,37,576,1591,0
6376,42,3,23,5,171,519,0
6375,42,3,23,5,171,519,0
6374,42,3,23,5,171,519,0
10806,14,3,23,31,172,520,0
1462,38,0,23,4,625,1792,0
10073,42,3,23,34,482,1352,0
1688,38,1,23,6,482,1961,0
1467,37,3,23,4,373,197,0
1692,22,0,23,38,555,2180,0
4791,12,1,23,34,482,1352,0
10698,16,3,23,7,778,2167,0
1590,0,0,23,4,625,1792,0
1591,0,0,23,4,625,1792,0
12402,7,1,23,4,625,1512,0
1592,0,3,23,4,625,1792,0
12403,7,1,23,4,625,1512,0
1593,0,3,23,4,625,1792,0
12425,42,1,23,45,625,1668,0
6174,39,3,23,4,625,1792,0
6119,21,3,23,4,625,1285,0
1595,0,3,23,30,173,521,0
10726,42,3,23,34,482,1352,0
1597,0,3,23,34,482,1353,0
1594,0,3,23,4,625,1792,0
12055,37,3,23,34,482,1352,0
6195,7,3,23,17,377,1085,0
6193,3,3,23,35,148,431,0
10732,22,3,23,34,482,1352,0
10730,22,3,23,34,482,1352,0
1583,0,3,23,4,625,185,0
10729,3,3,23,27,588,294,0
10697,38,3,23,14,126,383,0
12418,42,3,23,34,482,1352,0
12435,38,3,23,4,625,1792,0
10018,7,3,23,4,625,1078,0
12412,8,3,23,9,551,1540,0
6148,38,3,23,33,347,1021,0
12409,37,3,23,31,555,1289,0
1617,0,0,23,4,625,1800,0
10035,38,3,23,48,386,1134,0
10713,38,3,23,40,268,783,0
2425,10,3,23,34,482,1352,0
1630,0,1,23,34,482,1352,0
10708,1,3,23,4,625,1792,0
10028,5,3,23,20,36,142,0
10725,26,3,23,4,625,1792,0
12404,22,1,23,4,373,1080,0
10724,26,3,23,4,625,1792,0
12417,7,3,23,4,612,1695,0
12415,8,3,23,47,667,172,0
10723,37,3,23,43,31,105,0
10721,0,1,23,10,23,45,0
6153,19,0,23,4,625,695,0
1613,0,3,23,34,482,1353,0
6120,21,3,23,4,625,1285,0
10752,32,3,23,42,469,1325,0
12395,9,0,23,5,171,233,0
1537,10,3,23,34,482,1352,0
1539,10,3,23,34,482,1352,0
12396,9,0,23,5,171,233,0
1540,10,3,23,34,482,1352,0
6251,12,3,23,43,31,105,0
12448,4,3,23,4,648,2112,0
6108,10,3,23,34,482,1352,0
6243,22,3,23,4,625,1792,0
12447,4,3,23,4,648,2112,0
12446,4,3,23,4,648,2112,0
1543,0,0,23,34,482,1352,0
10049,3,3,23,4,373,987,0
6237,20,3,23,3,556,1854,0
1544,0,0,23,34,482,1352,0
10753,15,3,23,4,625,1785,0
12449,4,3,23,4,648,2112,0
6269,7,3,23,4,625,1078,0
6268,38,3,23,37,576,1591,0
12456,14,3,23,27,588,549,0
10757,37,3,23,33,347,1021,0
10756,37,3,23,33,347,1021,0
6263,38,3,23,29,521,1049,0
4877,7,3,23,4,625,1800,0
12450,4,3,23,4,648,2112,0
10754,15,3,23,4,625,1785,0
6236,10,3,23,44,640,1779,0
10048,3,3,23,4,373,987,0
4810,1,3,23,20,36,142,0
12437,34,3,23,34,482,271,0
6219,34,3,23,34,482,1352,0
1565,0,1,23,4,625,1792,0
1566,0,3,23,4,625,1792,0
10002,12,0,23,4,625,1792,0
4871,0,1,23,34,482,1352,0
1571,28,3,23,0,13,60,0
10004,22,3,23,4,625,1792,0
6209,23,3,23,4,625,1792,0
6208,23,3,23,4,625,1792,0
1428,3,3,23,3,745,2019,0
6222,7,3,23,4,625,1792,0
12050,38,1,23,4,625,683,0
4811,1,3,23,20,36,142,0
10742,38,3,23,34,482,1352,0
10740,38,3,23,3,556,1854,0
10737,22,0,23,4,625,1807,0
1553,34,3,23,4,373,1832,0
1554,34,3,23,4,373,1832,0
4818,38,3,23,4,373,1832,0
6225,7,3,23,34,482,1352,0
6223,7,3,23,4,625,1792,0
11164,22,3,23,4,625,1792,0
11975,28,3,23,6,818,2258,0
6588,12,3,23,4,625,1512,0
6585,38,3,23,4,625,2157,0
6584,38,3,23,4,625,2157,0
6019,26,3,23,19,78,231,0
1309,0,3,23,27,589,1639,0
4547,28,1,23,34,482,1352,0
6581,12,3,23,35,736,2054,0
6573,7,3,23,47,667,1860,0
6583,38,3,23,4,625,2157,0
9791,2,3,23,4,625,1792,0
9796,3,3,23,43,31,105,0
2648,9,1,23,4,625,1828,0
4539,7,3,23,47,667,1860,0
12650,3,3,23,38,557,1558,0
9799,22,3,23,5,171,850,0
1297,0,3,23,4,625,1285,0
1300,3,3,23,34,790,2201,0
2639,3,3,23,19,78,231,0
12645,42,3,23,35,128,388,0
12644,42,3,23,35,128,388,0
6012,7,3,23,37,576,1591,0
2633,27,3,23,3,556,1854,0
6572,37,1,23,47,667,1860,0
6627,12,3,23,43,299,873,0
6571,7,1,23,4,373,1080,0
6568,37,3,23,27,588,367,0
10632,38,3,23,19,78,231,0
6543,42,3,23,7,778,2167,0
4574,6,3,23,4,625,1792,0
12622,38,0,23,15,309,894,0
1341,0,3,23,4,373,197,0
6539,15,3,23,19,78,321,0
6537,15,3,23,19,78,321,0
6536,15,3,23,4,625,1792,0
6043,21,3,23,4,688,1905,0
6538,15,3,23,19,78,321,0
4568,3,3,23,4,625,1807,0
6550,37,3,23,4,373,1080,0
6567,42,3,23,34,482,1353,0
1738,9,1,23,4,625,2006,0
9823,3,3,23,38,557,1558,0
6560,42,3,23,4,373,1832,0
1331,0,3,15,30,12,58,0
12356,22,0,23,19,78,231,0
12357,22,0,23,19,78,231,0
12358,38,3,23,31,482,1519,0
6559,42,3,23,4,373,1832,0
6556,15,3,23,12,174,2098,0
6554,38,3,23,4,373,1080,0
12359,38,3,23,37,576,1591,0
6569,0,3,23,4,642,1788,0
10113,38,3,23,4,625,1792,0
6628,7,3,23,34,482,1352,0
4501,40,3,23,7,778,2167,0
6689,11,3,23,4,625,1792,0
6685,8,3,23,34,482,1352,0
1751,17,3,23,4,625,1844,0
5969,23,0,23,4,642,1788,0
5970,23,0,23,4,642,1788,0
6697,0,3,23,47,667,1860,0
2677,26,3,23,34,482,1352,0
12669,38,0,23,4,625,1807,0
4507,9,3,23,14,126,383,0
1747,42,3,23,4,625,1800,0
6674,38,3,23,35,133,398,0
12082,15,3,23,34,101,280,0
2670,17,3,23,34,482,1352,0
12347,9,3,23,4,625,1825,0
11960,9,3,23,4,625,1570,0
9773,42,1,23,4,625,1792,0
5968,23,0,23,4,642,1788,0
12683,33,3,23,34,482,1352,0
1752,17,3,23,4,625,1844,0
5961,24,3,23,19,78,2268,0
11948,9,3,23,33,596,1658,0
9771,15,3,23,19,78,231,0
9772,15,3,23,19,78,231,0
12676,9,3,23,4,625,1512,0
5964,23,3,23,4,625,1792,0
11953,7,3,23,8,814,2253,0
12675,23,3,23,34,482,271,0
11954,11,3,23,47,667,2023,0
4538,22,3,23,4,625,1800,0
12666,38,3,23,47,667,1860,0
6000,7,3,23,19,78,44,0
2652,28,3,23,34,482,1352,0
6649,42,1,23,43,31,105,0
6645,30,3,23,18,479,1347,0
6644,30,3,23,18,479,1347,0
1286,0,3,23,34,482,1352,0
1288,0,3,23,34,482,1352,0
6636,42,1,23,9,529,961,0
5992,9,0,23,34,482,1352,0
9782,15,3,23,14,126,383,0
4960,27,3,23,7,778,2167,0
12349,42,3,23,34,482,1352,0
4959,27,3,23,7,778,2167,0
4958,1,3,23,43,31,105,0
4954,22,3,23,4,625,1792,0
12664,38,3,23,1,62,204,0
12351,28,3,23,43,31,105,0
4946,38,0,23,4,625,1792,0
11970,21,3,23,4,373,1832,0
5991,9,0,23,34,482,1352,0
10130,9,3,23,33,347,1021,0
6661,38,3,23,10,23,2011,0
6660,38,3,23,4,625,1792,0
6658,38,3,23,24,726,1722,0
6667,22,3,23,43,164,491,0
6530,15,3,23,4,625,1512,0
10855,42,3,23,34,482,1352,0
6464,42,3,23,34,482,1352,0
1398,0,3,23,4,373,748,0
4649,20,3,23,9,529,2262,0
12006,16,3,23,4,625,1224,0
6461,7,3,23,34,482,1352,0
4916,22,3,23,4,625,1792,0
1401,0,3,23,24,635,427,0
1402,0,3,23,24,635,427,0
1710,38,3,23,43,299,1959,0
4915,22,3,23,4,625,1792,0
4914,22,3,23,4,625,1792,0
1404,0,3,23,4,625,1512,0
6465,42,3,23,34,482,1352,0
9871,10,3,23,34,482,1353,0
6487,38,0,23,34,482,1352,0
4635,38,3,23,4,625,1792,0
12567,37,3,23,43,31,21,0
6481,7,3,23,34,482,1352,0
6480,7,3,23,34,482,1352,0
10831,12,0,23,4,796,2214,0
4642,3,3,23,3,556,1854,0
12566,22,3,23,4,373,880,0
12565,22,3,23,4,373,880,0
4645,15,3,23,4,642,1788,0
12564,22,3,23,4,373,880,0
6467,13,3,23,4,625,1792,0
6466,42,3,23,34,482,1352,0
4646,38,3,23,4,625,1792,0
9881,22,1,23,4,625,1792,0
1405,0,0,23,4,625,1792,0
6460,7,3,23,34,482,1352,0
1703,3,3,23,19,78,123,0
10085,38,3,23,4,373,1147,0
9900,2,1,23,4,625,283,0
1702,3,3,23,19,78,123,0
12544,7,3,23,34,482,1352,0
12543,35,3,23,34,482,1352,0
10084,27,3,23,4,373,1080,0
4674,15,3,23,18,726,1327,0
9904,42,0,23,34,482,1352,0
12376,38,3,23,4,625,1285,0
1704,3,3,23,19,78,123,0
6457,9,3,23,31,294,858,0
4913,22,3,23,4,625,1792,0
1409,20,3,23,34,482,1352,0
1410,20,3,23,34,482,1352,0
9893,7,3,23,9,529,1464,0
9894,7,3,23,4,625,1792,0
9895,22,3,23,9,728,2027,0
4912,22,3,23,4,625,1792,0
9899,2,1,23,4,625,283,0
6446,7,3,23,34,482,1352,0
2543,21,3,23,47,667,172,0
1406,0,0,23,4,625,1792,0
6490,38,0,23,34,482,1352,0
12572,9,3,23,31,416,1206,0
6518,7,3,23,4,625,1792,0
10852,15,3,23,4,625,1792,0
4605,7,3,23,4,625,1792,0
4604,6,3,23,34,482,1352,0
11993,0,1,23,34,482,271,0
6513,38,3,23,45,625,1668,0
10851,15,3,23,4,625,1792,0
11988,37,3,23,19,78,321,0
6049,38,3,16,14,726,383,0
4602,6,3,23,34,482,1352,0
10112,38,3,23,14,117,362,0
9841,3,3,23,6,276,809,0
10110,8,3,23,4,625,1792,0
1342,7,3,23,4,625,1792,0
10109,8,3,23,4,625,1792,0
4586,30,3,23,35,726,1575,0
12618,15,3,23,35,133,1869,0
4589,12,1,23,4,373,865,0
12617,15,3,23,35,133,1869,0
4590,12,1,23,4,373,865,0
4596,42,0,23,23,430,1232,0
4597,7,3,23,34,482,1352,0
1344,7,3,23,34,482,1353,0
10853,15,3,23,4,625,1792,0
2588,22,3,23,34,482,1352,0
9853,22,3,23,22,175,65,0
6512,37,3,23,4,373,1147,0
12579,22,3,23,4,625,1792,0
12578,9,3,23,45,778,1662,0
2402,11,3,23,43,641,1783,0
6063,12,0,23,4,625,695,0
9866,9,0,23,14,126,1322,0
9867,22,3,23,19,78,321,0
9868,22,3,23,19,78,321,0
2570,9,3,23,4,625,1792,0
4632,38,3,23,4,625,1792,0
12373,37,3,23,3,556,1854,0
10834,16,3,23,4,373,1080,0
10833,22,3,23,4,625,1800,0
9869,22,3,23,19,78,321,0
1374,38,3,23,4,625,1285,0
9870,22,3,23,19,78,321,0
1717,20,3,23,4,373,1525,0
10638,1,3,23,43,31,105,0
12580,22,3,23,4,625,1792,0
1355,9,3,23,4,625,1792,0
6511,37,3,23,4,373,1147,0
9856,20,3,23,47,667,232,0
10849,12,3,23,34,482,1352,0
1719,38,3,23,3,556,1854,0
1357,7,3,23,43,31,105,0
6503,42,1,23,34,825,2277,0
9863,22,3,23,5,171,519,0
6497,7,3,23,4,625,1792,0
12584,3,3,23,24,635,1955,0
2401,12,1,23,4,625,1807,0
11165,22,3,23,4,625,1792,0
4078,42,3,23,34,482,1352,0
332,4,3,23,40,726,438,0
12211,22,3,23,47,667,1860,0
12212,1,3,23,9,529,1464,0
8976,37,3,23,4,373,899,0
5457,3,0,23,38,555,1547,0
340,38,0,23,4,625,2006,0
2059,0,0,23,4,625,1807,0
312,37,3,23,10,23,93,0
8953,0,3,23,14,126,383,0
11419,8,3,23,4,625,1792,0
319,33,3,23,4,625,1792,0
3643,38,3,23,4,625,1792,0
11417,8,3,23,4,625,1434,0
10383,42,1,23,4,625,1197,0
8960,42,1,23,4,373,1158,0
10471,24,3,23,21,531,1467,0
13167,14,3,23,44,640,1607,0
13166,14,3,23,44,640,1607,0
362,38,3,23,34,482,1352,0
11635,5,3,23,19,78,1043,0
366,9,3,23,4,625,1792,0
3694,38,3,23,13,9,53,0
8985,22,3,23,34,482,1352,0
5466,9,1,23,4,625,326,0
5465,36,1,23,4,625,1825,0
8986,22,3,23,34,482,1352,0
3695,38,3,23,13,9,53,0
11637,14,3,23,4,625,1512,0
3696,38,3,23,13,9,53,0
8257,3,3,23,20,778,193,0
8989,37,3,23,34,482,1352,0
8987,38,3,23,34,482,1352,0
361,38,3,23,34,482,1352,0
8266,3,2,23,34,482,1352,0
13154,4,3,23,19,78,231,0
350,8,3,23,4,625,1962,0
12213,1,3,23,9,529,1464,0
13163,4,3,23,47,667,1860,0
11388,15,3,23,42,469,1325,0
8981,1,3,23,4,625,2090,0
8982,38,3,23,43,31,105,0
3679,38,3,23,4,246,696,0
3305,1,3,23,4,625,1792,0
8984,22,3,23,34,482,1352,0
8276,2,3,23,9,844,1821,0
13158,15,3,23,10,23,93,0
13156,4,3,23,19,78,231,0
311,37,3,23,10,23,93,0
310,37,3,23,10,23,93,0
256,38,3,23,4,625,1792,0
11613,8,3,23,4,625,1792,0
3602,39,3,23,39,581,1606,0
8335,37,3,23,4,625,1543,0
8334,37,3,23,4,625,1543,0
12202,38,3,23,5,145,220,0
8330,7,3,23,4,625,1792,0
13221,37,3,23,34,482,1352,0
8926,14,3,23,5,171,519,0
13220,37,3,23,34,482,1352,0
8333,38,3,23,4,625,1811,0
8928,7,3,23,34,482,1352,0
254,42,3,23,34,482,1352,0
8908,0,3,23,47,667,1860,0
245,7,3,23,9,235,1023,0
11440,42,3,23,24,635,1772,0
11449,26,3,23,34,482,1352,0
8913,11,3,23,4,625,1285,0
3596,42,3,23,4,625,1792,0
8914,11,3,23,4,625,1285,0
8345,35,3,23,34,482,1352,0
8343,10,0,23,4,625,1512,0
3597,42,3,23,4,625,1792,0
13219,38,3,23,4,373,1080,0
8931,11,3,23,46,102,284,0
289,34,3,23,4,625,1792,0
11425,7,1,23,35,736,2054,0
8318,42,3,23,4,625,1792,0
8317,0,3,23,4,625,1512,0
8316,0,3,23,4,625,1512,0
8314,0,3,23,4,625,610,0
304,7,3,23,37,576,1591,0
11420,8,3,23,4,625,1792,0
8308,32,3,23,35,148,542,0
